unit,site,position,d_avg,sigma_v0,u0,sigma_v0_eff,cv,rate_avg,rate_std,rate_desired,V,qc_value_avg,qc_value_std,qc_value_ref,qc_k,qt_value_avg,qt_value_std,qt_value_ref,qt_k,fs_value_avg,fs_value_std,fs_value_ref,fs_k,u_value_avg,u_value_std,u_value_ref,u_k,du_value_avg,du_value_std,du_value_ref,du_k,du_k_star,ft_value_avg,ft_value_std,ft_value_ref,ft_k,qn_value_avg,qn_value_std,qn_value_ref,qn_k,qe_value_avg,qe_value_std,qe_value_ref,qe_k,du_sig_v0_eff_value_avg,du_sig_v0_eff_value_std,du_sig_v0_eff_value_ref,du_sig_v0_eff_k,Qt__value_avg,Qt__value_std,Qt__value_ref,Qt__k,Bq__value_avg,Bq__value_std,Bq__value_ref,Bq__k,Bq__k1,Fr__value_avg,Fr__value_std,Fr__value_ref,Fr__k,Rf__value_avg,Rf__value_std,Rf__value_ref,Rf__k,qt_sigma_v0_eff,fs_sigma_v0_eff,qt_sigma_v0,du_sigma_v0_eff
0-8,NGTS: Tiller-Flotten,TILC44,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,13.432913025436736,2.8104288001592126,15.0,311.1381195583056,1005.6175067423253,29.51302560486823,1014.8780845963074,0.990875181960732,1123.9515194245482,30.58691500589259,1132.1131009381072,0.9927908426227061,7.165710994962629,0.43586476558020965,6.422385986319118,1.115739697088735,932.397396602732,22.287832987849093,934.1631264597924,0.998109827066551,870.3207029890171,21.99046335037328,871.9994221036767,0.9980748621247825,0.7425948226380843,4.96402456459893,0.4255097283280355,4.221505603139211,1.1758896069941407,779.1061284168529,28.607119883806348,786.6301024855652,0.990435181612122,192.18764003696703,28.93718320526382,207.98835889059941,0.924030753750293,3.0761480954163316,0.0494407589082993,3.0716909352691792,1.0014510444706448,2.754992808649659,0.08973158858940383,2.7770834721329023,0.9920453728867297,1.117865304939832,0.04181458069840467,1.0906805988425055,1.0249245343927236,1.013002802107781,0.9220774181352186,0.048533200740287746,0.8069815057748395,1.14262521698049,0.6388262476891838,0.033305085782814825,0.563174396938969,1.134331125778101,3.9546635522766347,0.025212809990626115,3.2444864520197148,3.062254468648812
0-8,NGTS: Tiller-Flotten,TILC50,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,59.08222002263775,5.483227515728412,65.0,1368.4843192510668,1057.6510136975974,27.157100228953258,1014.8780845963074,1.0421458791459703,1179.6217693532542,28.17980333217792,1132.1131009381072,1.0419645955653898,5.294373088274217,0.33983531811795276,6.422385986319118,0.8243623319358601,961.059183453152,27.45941008640228,934.1631264597924,1.0287916063389142,898.9143458801942,27.140007404332344,871.9994221036767,1.0308657587313372,0.7669921408891914,3.018380344936118,0.33878273849279106,4.221505603139211,0.7150009093181303,834.30712239085,27.1445258521731,786.6301024855652,1.0606091983444783,219.22211852131036,27.053388422425304,207.98835889059941,1.054011482616774,3.169232130832451,0.06275939324460546,3.0716909352691792,1.0317548860281818,2.946039183890573,0.09340385772104076,2.7770834721329023,1.0608392630085066,1.0767977557621526,0.028357757867829056,1.0906805988425055,0.987271394489747,0.9933596537471869,0.6343777726318952,0.024682564801822737,0.8069815057748395,0.7861119097429434,0.44862608496377043,0.019868310014708776,0.563174396938969,0.796602415525626,4.150541314381448,0.018628440749003213,3.405188553981118,3.1628622221099634
0-8,NGTS: Tiller-Flotten,TILC51,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,40.00453733152884,15.136942233693228,50.0,926.5999486159287,1036.987234782574,45.126310215863754,1014.8780845963074,1.0217850306572154,1157.606323450664,46.858715255468105,1132.1131009381072,1.022518264731176,6.74781132027294,0.4750813959347879,6.422385986319118,1.0506704727257188,948.7056576044147,20.483004768241777,934.1631264597924,1.0155674429151729,886.4933981920005,20.219850953137364,871.9994221036767,1.0166215432268952,0.7563940574311819,4.499792132231179,0.4559112872308948,4.221505603139211,1.0659211559224337,811.7395011212986,44.34431693065066,786.6301024855652,1.031920210727245,207.84971976491678,35.71145140125677,207.98835889059941,0.9993334284359849,3.1183144755782486,0.050872611713807865,3.0716909352691792,1.015178460753892,2.8602950029152714,0.13491420236960774,2.7770834721329023,1.029963640494558,1.098299585558668,0.0418217271388559,1.0906805988425055,1.00698553428405,1.003644261452649,0.8266550176996953,0.04148978094797346,0.8069815057748395,1.0243791360571093,0.5798840161010951,0.02864077839575527,0.563174396938969,1.0296704169311464,4.0730791819020435,0.023742415063939492,3.3416370442125314,3.1191586741736756
0-8,NGTS: Tiller-Flotten,TILC52,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,44.49874582104905,14.041148681743605,50.0,1030.6964744911738,1075.021356073025,42.10906344286499,1014.8780845963074,1.0592615727835337,1194.6886109428767,41.81106236745513,1132.1131009381072,1.0552731966028106,7.228131558315099,0.31318914081652016,6.422385986319118,1.1254589141344618,956.3357670195112,21.2910211908846,934.1631264597924,1.0237352983988426,894.2079363475093,21.072721331063576,871.9994221036767,1.0254684965160357,0.7629764311167095,4.955978367730968,0.29167408732800487,4.221505603139211,1.173983605291341,851.9182225310888,41.341185371149436,786.6301024855652,1.0829972306414775,252.4267615739633,46.19395931685836,207.98835889059941,1.213658124523874,3.155076953576311,0.05994548057531358,3.0716909352691792,1.0271466173076507,3.0329504480427776,0.14561557870460012,2.7770834721329023,1.092135140508888,1.0420951198786563,0.04198270897572658,1.0906805988425055,0.9554539807388057,0.9767609270441653,0.8421694157797668,0.03898434938109277,0.8069815057748395,1.0436043574147846,0.5998822476120872,0.02429303292293868,0.563174396938969,1.0651802547712343,4.203554534482714,0.02543243897153534,3.448681678522011,3.146302552124798
0-8,NGTS: Tiller-Flotten,TILC54,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,24.98275765068686,5.994034932678153,25.0,578.6599095889599,1033.4957503065655,40.79766255446099,1014.8780845963074,1.0183447312468705,1151.3135524935074,42.05919375611319,1132.1131009381072,1.016959835143229,4.907554312187182,0.41935344524221446,6.422385986319118,0.7641325704560874,929.6022738149644,23.99449514194258,934.1631264597924,0.995117712832327,867.4725635252541,23.799568155118987,871.9994221036767,0.9948086449787987,0.7401646683137325,2.6999202208908835,0.3897871042428848,4.221505603139211,0.6395633394121659,805.88495593869,40.86095741223445,786.6301024855652,1.0244776463451932,223.61432267506666,35.78027750010486,207.98835889059941,1.0751290306237111,3.0604777592680925,0.06757599422551977,3.0716909352691792,0.9963495103389677,2.8444016385075206,0.1376740359638673,2.7770834721329023,1.0242405988333205,1.074956946723897,0.042436807747910796,1.0906805988425055,0.985583632701182,0.9924791705976926,0.6121738932134496,0.04658312403087827,0.8069815057748395,0.7585971782905465,0.42755028811824286,0.03240391737272764,0.563174396938969,0.7591791999815936,4.050937842603145,0.01726740507380713,3.323471838896015,3.0522331882514946
0-8,NGTS: Tiller-Flotten,TILC55,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,19.669675376600537,7.740562430164393,20.0,455.59632504200056,1034.5785409474058,26.51487741484354,1014.8780845963074,1.019411648206922,1153.171421384994,26.72356468017254,1132.1131009381072,1.0186008981164842,7.090579332155778,0.2892375659765409,6.422385986319118,1.1040412935722077,932.1307994078311,20.30958348069103,934.1631264597924,0.9978244409414198,870.0687756182142,20.137746588177084,871.9994221036767,0.9977859543979917,0.7423798674375512,4.8834511968002845,0.285698678304735,4.221505603139211,1.1568032014854688,808.4988462796281,26.287922707420503,786.6301024855652,1.0278005427518764,219.36921321501245,30.564390966420422,207.98835889059941,1.054718708225393,3.0772456180417347,0.06054111282331593,3.0716909352691792,1.0018083468973966,2.861024349748252,0.09685327630127695,2.7770834721329023,1.030226270998934,1.0760147541335392,0.04056656011398799,1.0906805988425055,0.9865534926315453,0.9929851337803175,0.8756953202150494,0.04202057044283302,0.8069815057748395,1.085149181175141,0.6142929186281951,0.027386539938975014,0.563174396938969,1.090768546949349,4.057474820633862,0.02494845655243128,3.3288349086938505,3.0613680531994647
0-8,NGTS: Tiller-Flotten,TILC57,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,16.206283272114337,5.103184384998765,20.0,375.3759510514614,992.6589177210266,26.18291930996337,1014.8780845963074,0.9781065654953826,1107.1571039924843,26.531346551462796,1132.1131009381072,0.9779562687465205,6.952164941066135,0.38647358175636914,6.422385986319118,1.0824894292986353,901.4218718574853,15.37316388152049,934.1631264597924,0.9649512449432821,839.2525073089903,15.401446957079937,871.9994221036767,0.962446173742082,0.7160861101813314,4.8204853683026645,0.38882216326145047,4.221505603139211,1.141887710564221,761.6214915337348,25.979509374844913,786.6301024855652,0.9682079151651976,205.59658216998497,27.00850839433492,207.98835889059941,0.9885004298636132,2.957353615357761,0.06750019407478858,3.0716909352691792,0.9627770754542405,2.6876299916382442,0.09447212917299896,2.7770834721329023,0.9677886958054039,1.1009981883232247,0.03894756607391091,1.0906805988425055,1.0094597717165492,1.0049350386120346,0.9152070835528092,0.05214674687119087,0.8069815057748395,1.13411159611899,0.628647268406023,0.03548130619346009,0.563174396938969,1.1162568323825086,3.895571801926958,0.024461440575235898,3.196006377570578,2.9529399128451006
0-8,NGTS: Tiller-Flotten,TILC58,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,57.36565113612463,7.641316311771624,65.0,1328.7245132856278,1052.2608279835636,25.53181696253096,1014.8780845963074,1.036834713405134,1173.702371780897,27.060666300250457,1132.1131009381072,1.0367359681716672,8.602110659236306,0.27995024813020464,6.422385986319118,1.3393948413503032,958.9698845868043,19.03834695229888,934.1631264597924,1.0265550602719915,896.8678942694295,18.831048771196304,871.9994221036767,1.0285189089985383,0.7652460209063919,6.339654852052731,0.2784390884365365,4.221505603139211,1.5017520875344603,828.7226752621781,24.816207015579955,786.6301024855652,1.0535099949056237,217.4697434554371,20.500012332909826,207.98835889059941,1.0455861309518042,3.1674327928234325,0.04975336382083851,3.0716909352691792,1.0311691050863694,2.9292207403993142,0.07461771164794895,2.7770834721329023,1.0547831096159184,1.0803537718876794,0.024161404485284532,1.0906805988425055,0.9905317588249158,0.9950605429827287,1.0435830393067194,0.02676511774560299,0.8069815057748395,1.2931932539206115,0.7363652548062163,0.018617421230728952,0.563174396938969,1.3075261567439755,4.129713702668425,0.030266833496652292,3.3881011575091917,3.1556617090480366
0-8,NGTS: Tiller-Flotten,TILC59,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,8.768361188190129,2.650393001722374,10.0,203.0960378091786,994.5717299196516,31.37756835711331,1014.8780845963074,0.9799913359201828,1112.418112884788,32.95166711745035,1132.1131009381072,0.9826033388033409,7.274837540514721,0.31107327398008183,6.422385986319118,1.132731286473825,925.6607314040671,27.875381648839337,934.1631264597924,0.9908983829323826,863.553833795107,27.60947684871521,871.9994221036767,0.990314685887985,0.7368210406154243,5.08025383556231,0.2927732263101117,4.221505603139211,1.2034222652184836,766.6929354978361,31.366362203106455,786.6301024855652,0.9746549656252254,184.49383756875594,30.52580621179385,207.98835889059941,0.8870392485081271,3.048793565738494,0.07053736328520466,3.0716909352691792,0.9925456792323155,2.7034783769175688,0.10261064651429297,2.7770834721329023,0.9734955409320837,1.1299283678374101,0.045760012719169366,1.0906805988425055,1.0359846586035881,1.0187727235889759,0.9516400175877641,0.04499780380647591,0.8069815057748395,1.1792587695972385,0.6550792885894897,0.02720466310277179,0.563174396938969,1.163190820019612,3.9140828495611553,0.025596775637562262,3.2111932177323084,3.0384449977760104
0-8,NGTS: Tiller-Flotten,TILC65,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,18.474545815160297,4.234071995804485,20.0,427.91429035072264,1031.115838352912,28.04700007326242,1014.8780845963074,1.0159997087365067,1151.041273522029,29.364611050036565,1132.1131009381072,1.0167193300459445,6.636652348996635,0.3475042938816772,6.422385986319118,1.0333624237369015,945.6030988502125,23.299121292865365,934.1631264597924,1.012246225596352,883.268051414096,23.028180138441797,871.9994221036767,1.012922748599115,0.7536420537039829,4.403944215459041,0.33871128399403505,4.221505603139211,1.0432164799649122,803.5104092198476,27.40005058291087,786.6301024855652,1.0214590144477622,206.7465084108718,26.5461571447429,207.98835889059941,0.9940292308360353,3.093186189675013,0.0564129370546996,3.0716909352691792,1.0069978571603753,2.816975383926452,0.08528911217712544,2.7770834721329023,1.0143646786975804,1.0960892019200223,0.034294664832749656,1.0906805988425055,1.0049589248064528,1.0025870059159259,0.8316995595920997,0.038898152059918985,0.8069815057748395,1.0306302605950388,0.5794844516822888,0.027155162625333976,0.563174396938969,1.028960930809302,4.049979819320158,0.023351298254524047,3.322685857099769,3.1078101763731993
0-8,NGTS: Tiller-Flotten,TILC66,19.450000000000003,346.4189282482227,62.2097902097902,284.20913803843257,1.5405366666666678,15.37462013291538,6.504423197877595,20.0,356.1126605986516,1019.7543186891617,30.955901665582353,1014.8780845963074,1.004804748636181,1135.5165990438634,31.997723567412198,1132.1131009381072,1.003006323399081,5.728236337990203,0.5955880480660931,6.422385986319118,0.8919171706889646,916.1543617300191,23.14400039003665,934.1631264597924,0.9807220342789367,853.9977718481401,22.852280647101324,871.9994221036767,0.9793558919888868,0.7286674001214604,3.564119365376702,0.577933402555142,4.221505603139211,0.8442768292730297,790.3474501605208,30.29541036087442,786.6301024855652,1.0047256616079268,224.00258050290492,29.945953441605827,207.98835889059941,1.0769957592709738,3.0097956149527434,0.053125246640133926,3.0716909352691792,0.979849756495436,2.7918348802782207,0.09676845872562626,2.7770834721329023,1.00531183462555,1.0787799764748505,0.0409886261031414,1.0906805988425055,0.9890888108028284,0.9943077759585832,0.7285871955177479,0.0743443833218895,0.8069815057748395,0.9028548861453525,0.50590709086018,0.05117424866738055,0.563174396938969,0.8983133707958763,3.9953556978534293,0.020155004084406302,3.2778711162983027,3.0048216526122293
