unit,site,position,d_avg,sigma_v0,u0,sigma_v0_eff,cv,rate_avg,rate_std,rate_desired,V,qc_value_avg,qc_value_std,qc_value_ref,qc_k,qt_value_avg,qt_value_std,qt_value_ref,qt_k,fs_value_avg,fs_value_std,fs_value_ref,fs_k,u_value_avg,u_value_std,u_value_ref,u_k,du_value_avg,du_value_std,du_value_ref,du_k,ft_value_avg,ft_value_std,ft_value_ref,ft_k,qn_value_avg,qn_value_std,qn_value_ref,qn_k,qe_value_avg,qe_value_std,qe_value_ref,qe_k,du_sig_v0_eff_value_avg,du_sig_v0_eff_value_std,du_sig_v0_eff_value_ref,du_sig_v0_eff_k,Qt__value_avg,Qt__value_std,Qt__value_ref,Qt__k,Bq__value_avg,Bq__value_std,Bq__value_ref,Bq__k,Fr__value_avg,Fr__value_std,Fr__value_ref,Fr__k,Rf__value_avg,Rf__value_std,Rf__value_ref,Rf__k,qt_sigma_v0_eff,fs_sigma_v0_eff,qt_sigma_v0,du_sigma_v0_eff
0-3,NGTS: Tiller-Flotten,TILC57,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,19.892234373697363,4.032181265414294,20.0,1482.3650994361137,723.5695652173913,23.148038414078666,732.2303240609594,0.9881720838935822,807.5449101449274,24.20771706738445,816.2353361694474,0.9893530387139281,5.459420289855072,0.32362030022660293,4.756192540455245,1.1478551895067974,661.223188405797,23.957995518288964,665.1645985679327,0.9940745340767965,613.544182194617,23.36811698599375,617.5767474793995,0.993470341457574,3.901018067080745,0.3263812465164293,3.1889146268028403,1.2233058967125279,594.136229531991,20.951526330674014,603.799062639616,0.9839966079685812,146.32172173913057,26.305322875252152,152.39183183694905,0.9601677463637738,3.704264899910791,0.1266780951044857,3.7444583017791486,0.989265896792265,3.588857355135424,0.1588310302270415,3.6685399273017354,0.9782794861865061,1.0336520182597595,0.04748776507301728,1.0225161862394652,1.01089061686275,0.9200039706180762,0.06309000203759967,0.7896748765812717,1.165041459342149,0.6765910131714452,0.04407136964085071,0.5834907310231353,1.1595574311610075,4.875051075409485,0.03295786082088467,3.785858123334936,3.7038921150308592
0-3,NGTS: Tiller-Flotten,TILC58,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,53.46326539648032,7.918847935351852,65.0,3984.0712328638388,781.6142966989636,24.5074350660748,732.2303240609594,1.0674432224605503,866.9603377703921,26.5733825302304,816.2353361694474,1.0621450693852519,6.330039103232535,0.33395726726817476,4.756192540455245,1.3309047204019724,672.0160714285714,33.88931972921828,665.1645985679327,1.0103004171830396,624.5035451081076,33.37715325293592,617.5767474793995,1.0112160920192985,4.743800098657941,0.30363383408163636,3.1889146268028403,1.487590811866295,654.8481261912127,23.06724086784393,603.799062639616,1.0845464438590324,194.94426634182068,29.628125139945155,152.39183183694905,1.2792304153834204,3.795606388256894,0.17904656728120433,3.7444583017791486,1.0136596758076977,3.9824470648259114,0.1668653728953603,3.6685399273017354,1.0855673220803839,0.9540511567261014,0.04757115072168264,1.0225161862394652,0.9330425958681795,0.9673210073192468,0.05268391531038928,0.7896748765812717,1.2249611023552578,0.7304770107995527,0.03858878556188493,0.5834907310231353,1.2519085085013792,5.233734834916375,0.03821368143111651,4.064404092111975,3.770052465106779
0-3,NGTS: Tiller-Flotten,TILC59,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,10.10397265328146,0.4209868456215678,10.0,752.9459056990505,710.060827375646,23.4103433140404,732.2303240609594,0.9697233289078209,792.9454666036983,25.159611263637938,816.2353361694474,0.9714667222384082,5.533129683270452,0.3400703443701786,4.756192540455245,1.1633527524814715,652.6349545515907,25.198656064782256,665.1645985679327,0.9811630924987323,605.0200737283653,24.49848626172838,617.5767474793995,0.9796678326988776,3.9963786960004057,0.33527607369026313,3.1889146268028403,1.253209685330183,580.0434216493042,20.3608843470546,603.799062639616,0.9606563798120855,140.3105120521074,22.767208141982326,152.39183183694905,0.9207219990782184,3.662352244098557,0.11933187318647925,3.7444583017791486,0.9780726473461917,3.5126646199058693,0.1361876788778091,3.6685399273017354,0.9575102600803599,1.043689385635131,0.04245552676282755,1.0225161862394652,1.0207069576800882,0.954354716624632,0.05599234764642734,0.7896748765812717,1.2085413186200205,0.697939447289411,0.03931241641497914,0.5834907310231353,1.1961448745991097,4.786915998286312,0.03340283552523014,3.717414348589563,3.652433101887121
0-3,NGTS: Tiller-Flotten,TILC65,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,21.027363601178852,4.438005212078762,20.0,1566.9546894518721,756.312892046167,23.99433370340138,732.2303240609594,1.0328893343991072,841.8830292685413,24.792810468698313,816.2353361694474,1.031421934290982,4.824238777032432,0.39343419926283085,4.756192540455245,1.0143068717253136,673.780608050191,23.27046287466422,665.1645985679327,1.0129531991041136,625.9599243545405,22.740496699541684,617.5767474793995,1.0135743078238557,3.2343005691718982,0.40176089483995997,3.1889146268028403,1.0142324106100518,627.3717128890457,21.849288167320267,603.799062639616,1.0390405545619394,168.10242121835063,27.940832444356076,152.39183183694905,1.103093382315996,3.7577857032107596,0.1349543806483111,3.7444583017791486,1.0035592335012193,3.7678120492196343,0.16813297156478157,3.6685399273017354,1.0270603902056792,0.998775898439987,0.046336907985330154,1.0225161862394652,0.9767824821563086,0.7694952603371776,0.06308629755929814,0.7896748765812717,0.9744456651179567,0.5732502607167298,0.04633992319057217,0.5834907310231353,0.9824496435642617,5.082346152696358,0.029123346754527036,3.94683895002462,3.7788444506946175
0-3,NGTS: Tiller-Flotten,TILC66,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,19.656058506910576,4.919618318841551,20.0,1464.7653237811112,726.2601873278238,27.27451412240574,732.2303240609594,0.9918466409585099,808.952870486685,29.108672144062243,816.2353361694474,0.9910779828315953,4.372390633608813,0.41164678952887584,4.756192540455245,0.9193048003036276,651.1234894398532,20.758066201471774,665.1645985679327,0.9788907750678414,603.7267192024138,19.886332679510755,617.5767474793995,0.9775735917300745,2.838924766834682,0.3948852863859186,3.1889146268028403,0.8902479680620823,597.7574572522727,24.29906033495071,603.799062639616,0.989994013304805,157.829381046832,20.228482567210502,152.39183183694905,1.0356813691674815,3.68813001556657,0.08519620700984906,3.7444583017791486,0.9849568931811005,3.6528268610851025,0.15238696292118156,3.6685399273017354,0.9957168065421084,1.0108908379085721,0.03522620812465678,1.0225161862394652,0.9886306461576438,0.731949011638091,0.06741168690193722,0.7896748765812717,0.926899200348006,0.5405742112308402,0.047680961419476295,0.5834907310231353,0.926448669172444,4.883550761918546,0.02639559409353414,3.7924587941214316,3.644625276844308
0-3,NGTS: Tiller-Flotten,TILC69,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,5.393590331818298,0.3102420451596215,5.0,401.9292110852711,694.8387686091959,17.208778090479132,732.2303240609594,0.9489347078056131,775.6239177243862,18.192138585897656,816.2353361694474,0.9502454541656471,5.38426814808309,0.4781113257392218,4.756192540455245,1.1320542854994948,636.1035363400814,16.403464986507483,665.1645985679327,0.9563099685545227,588.5396285425697,16.45004683624307,617.5767474793995,0.9529821693330539,3.8893774915849635,0.47214688636576263,3.1889146268028403,1.2196555714896629,563.1134195884927,18.768712205619394,603.799062639616,0.9326172470800821,139.52038138430467,17.080575442445884,152.39183183694905,0.9155371367514229,3.573854346650261,0.17817483575982926,3.7444583017791486,0.9544382814871174,3.4204160200944123,0.19917930580384657,3.6685399273017354,0.9323643977919516,1.0458125288341809,0.03162968106538466,1.0225161862394652,1.0227833484772435,0.9566862456729859,0.08590182569390627,0.7896748765812717,1.2114938363174907,0.6946291281402261,0.06497291549305718,0.5834907310231353,1.1904715725684496,4.682347900052997,0.03250417641898673,3.6362090487855956,3.5529426450507064
0-3,NGTS: Tiller-Flotten,TILC72,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,48.73524076478392,9.403374415503432,65.0,3631.7398370218375,754.2846153846153,32.07079299477345,732.2303240609594,1.0301193362238026,840.7535031340441,34.07762214511646,816.2353361694474,1.0300381101848142,4.633846153846153,0.5002389961352852,4.756192540455245,0.9742764016451314,680.85738385377,24.590443650199205,665.1645985679327,1.0235923338668702,633.2892947230986,23.96074059834811,617.5767474793995,1.0254422584850043,3.025291345249483,0.49428489688392696,3.1889146268028403,0.948689977405446,628.2158262055056,30.900659841856392,603.799062639616,1.0404385582500697,159.89611928027418,25.375466838488773,152.39183183694905,1.049243370545964,3.841672716797867,0.13723424269464124,3.7444583017791486,1.025962210601338,3.8122293907039047,0.2081006498427058,3.6685399273017354,1.0391680249498756,1.009608297780701,0.044628744753979106,1.0225161862394652,0.987376348039794,0.7389149900703944,0.0821006511359152,0.7896748765812717,0.9357205249701861,0.5515898912257574,0.05881210665250089,0.5834907310231353,0.9453275980212391,5.075527339863155,0.027973969486768977,3.9415436090001337,3.8230909742605963
0-3,NGTS: Tiller-Flotten,TILC74,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,14.592218102878498,2.4641829761813834,15.0,1087.409007590855,731.0014594594595,19.995276843098086,732.2303240609594,0.9983217512835516,814.8837220675676,21.36525576217403,816.2353361694474,0.9983440877379521,2.780990990990989,0.3338977112837385,4.756192540455245,0.5847095060463643,660.4902567567567,19.248230454336852,665.1645985679327,0.9929726539547661,613.0225975546975,18.59621101074832,617.5767474793995,0.9926257749449127,1.2239135932020573,0.34637870847959124,3.1889146268028403,0.3838025586872281,603.1317517227948,17.344486895910027,603.799062639616,0.9988948129301428,154.39346531081097,18.268824117589325,152.39183183694905,1.0131347818956828,3.7350666653836884,0.12432350446079901,3.7444583017791486,0.9974918571289744,3.6762330521409234,0.15529582347291943,3.6685399273017354,1.0020970535939748,1.016860379753713,0.032187938474240764,1.0225161862394652,0.9944687364739402,0.4615027830664543,0.05702736519021804,0.7896748765812717,0.5844212558267421,0.34160049125402936,0.042623005611379494,0.5834907310231353,0.5854428752536344,4.9193545964969685,0.0167885066836736,3.8202632695799528,3.70074337156432
0-3,NGTS: Tiller-Flotten,TILC75,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,5.54543740952967,0.5363393042445629,5.0,413.24482320918275,705.6148775717184,24.459619112529204,732.2303240609594,0.9636515374812239,787.3057768070848,26.01428600488718,816.2353361694474,0.9645573303673332,4.886321356128657,0.43080917433334587,4.756192540455245,1.0273598712765644,643.2354270501303,21.412285262388856,665.1645985679327,0.9670319623668866,595.675032795877,20.79597515236882,617.5767474793995,0.964536043863515,3.3733067728271307,0.4277917775753884,3.1889146268028403,1.0578228543575527,574.8199226487825,21.87628218333641,603.799062639616,0.9520053246453448,144.0703497569546,21.427236029423593,152.39183183694905,0.9453941725111752,3.6140008817378613,0.11306963792791934,3.7444583017791486,0.9651598683902284,3.488183396876941,0.1402534961952744,3.6685399273017354,0.9508369722017856,1.0371155305083504,0.038748369887234055,1.0225161862394652,1.014277861285089,0.8504485288110212,0.07279520325028555,0.7896748765812717,1.0769603466338653,0.6208351043233237,0.05340581055322624,0.5834907310231353,1.0640016564354091,4.752869872228726,0.029498131785285174,3.690974871154474,3.596018218608992
0-3,NGTS: Tiller-Flotten,TILC77,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,52.97872581564183,11.497764014007014,65.0,3947.963445752698,786.8126363636364,22.35206406687283,732.2303240609594,1.0745425455749535,876.0675436363633,22.896644214824974,816.2353361694474,1.0733026430192372,6.130909090909091,0.45241683405410243,4.756192540455245,1.2890371949328743,702.7945454545455,27.66060814543322,665.1645985679327,1.0565723836891325,654.9832277056278,27.237256933073034,617.5767474793995,1.0605697678529842,4.467251692536797,0.46302008924345084,3.1889146268028403,1.400869015115528,661.6275634146244,21.85724131918885,603.799062639616,1.0957744129681168,173.27299818181822,31.59380867252027,152.39183183694905,1.1370228711943753,3.9334024308567077,0.1631021740505668,3.7444583017791486,1.050459669690482,3.976228693255259,0.20140687591245035,3.6685399273017354,1.083872268545768,0.9909286138843357,0.05077677002542738,1.0225161862394652,0.9691079977214836,0.9277712159724919,0.07795685420708266,0.7896748765812717,1.17487746348102,0.7003260397268354,0.05643200784916021,0.5834907310231353,1.2002350722844088,5.288713936627152,0.03701155760056758,4.107099660959511,3.9540546271642594
0-3,NGTS: Tiller-Flotten,TILC78,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,51.70130001705143,10.298755070209582,50.0,3852.769945345647,772.8250189787024,25.02090413545835,732.2303240609594,1.0554397893447025,858.5939690281253,27.40196346351038,816.2353361694474,1.0518951226217,3.5242857142857136,0.3662301049830808,4.756192540455245,0.7409888654230936,675.3460633812848,27.218297164588098,665.1645985679327,1.015306684744306,627.9259164558022,26.789777641576478,617.5767474793995,1.016757705044178,1.9293538864879765,0.36840322431868516,3.1889146268028403,0.6050189836603806,647.2061242754239,23.6828240240133,603.799062639616,1.0718899122599599,183.24790564684054,20.36583182745012,152.39183183694905,1.202478528133357,3.8329011571715554,0.17307280821802398,3.7444583017791486,1.0236196662546313,3.9512555039353825,0.17050229621767837,3.6685399273017354,1.077064876554741,0.9704265288665108,0.031601273649425166,1.0225161862394652,0.9490573762313477,0.5448475305002807,0.056508051743882584,0.7896748765812717,0.6899643722478311,0.41058241837654935,0.042062103520723586,0.5834907310231353,0.7036657080337919,5.183228077432212,0.021275687142149682,4.025181648049957,3.790712907528532
0-3,NGTS: Tiller-Flotten,TILC79,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,33.413682802816524,13.936750170971777,30.0,2489.9805773461494,752.1528599605523,35.159900223040516,732.2303240609594,1.0272080180852141,839.0595706678442,36.71775719303789,816.2353361694474,1.0279628110754306,6.506531962225441,0.2972189474771502,4.756192540455245,1.3680127343210247,684.3048087188342,23.224874227993933,665.1645985679327,1.0287751485754195,636.6251100525546,22.480303798931935,617.5767474793995,1.0308437172398408,4.889504182691951,0.3025406269169446,3.1889146268028403,1.5332816192680885,625.6448290767951,32.861189984504264,603.799062639616,1.0361805239340327,154.75476194901006,30.61685095569606,152.39183183694905,1.0155056218143583,3.842906233151919,0.09528478476760321,3.7444583017791486,1.026291635114749,3.7773228142881488,0.19207908289937206,3.6685399273017354,1.0296529107334602,1.02006059907444,0.06082344869570141,1.0225161862394652,0.9975984857764881,1.0426602646123564,0.06974087729075927,0.7896748765812717,1.3203665147944568,0.7766918363156975,0.04477710201720718,0.5834907310231353,1.3311125524715521,5.06530127418275,0.039279147501456856,3.933602269878335,3.8432288884557506
0-3,NGTS: Tiller-Flotten,TILC81,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,9.735371942619238,1.1645268349035187,10.0,725.4778586788773,696.1467218652308,20.433363762681946,732.2303240609594,0.9507209671465005,779.1071028066453,22.016463804832043,816.2353361694474,0.9545128326138844,4.138797368930079,0.34488769345416503,4.756192540455245,0.8701912998109887,653.23134599539,19.602753135019487,665.1645985679327,0.9820596998122956,605.6709442788508,18.989753256671463,617.5767474793995,0.980721743088383,2.6003931704617984,0.3406155719338875,3.1889146268028403,0.8154477227472581,566.620855490335,18.14941577650655,603.799062639616,0.9384261926695451,125.87575681125543,17.059848351516667,152.39183183694905,0.8260006805741112,3.6750932304453214,0.11374381413025668,3.7444583017791486,0.981475272057144,3.439201022069437,0.1386270395487441,3.6685399273017354,0.9374849641064203,1.069448639112513,0.03266975156160041,1.0225161862394652,1.0458989828275018,0.7302784226436351,0.054225231141179255,0.7896748765812717,0.9247836600870718,0.5310989055558805,0.04000642256085856,0.5834907310231353,0.910209669697088,4.7033754676443404,0.02498541977149414,3.652538598229952,3.656362328778697
0-3,NGTS: Tiller-Flotten,TILC85,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,18.651132687748085,4.799580972706885,20.0,1389.8784642225667,738.1463747703614,22.65662207296112,732.2303240609594,1.0080794942725009,822.9174523159928,24.367255666704725,816.2353361694474,1.00818650682033,3.4240652332767922,0.2904594274720861,4.756192540455245,0.7199172876523315,667.4887995719015,22.648507253585855,665.1645985679327,1.0034941742374335,619.8629111619781,21.906021657859533,617.5767474793995,1.0037018292737048,1.8496134389253678,0.2884509645295659,3.1889146268028403,0.5800134702194155,609.9300398324431,20.477133729360084,603.799062639616,1.0101540025021312,155.42865274409115,20.203514839919308,152.39183183694905,1.0199277144354517,3.750978655850114,0.10900218959218133,3.7444583017791486,1.0017413344055313,3.6930052794365467,0.16097188200356155,3.6685399273017354,1.006668961663123,1.0168782667751644,0.03652800376461734,1.0225161862394652,0.994486229616535,0.561644080416407,0.04661762325020496,0.7896748765812717,0.7112345815633958,0.41616486102318384,0.03378292520453138,0.5834907310231353,0.7132330282152897,4.967853255574773,0.02067066820440056,3.857926268305589,3.742037518537925
0-3,NGTS: Tiller-Flotten,TILC87,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,38.59892995257342,15.280395174007705,35.0,2876.3840985571023,785.3060248815168,25.303265444837706,732.2303240609594,1.0724849805812449,872.5053168624935,25.665864149767515,816.2353361694474,1.0689384276808187,5.263770405476567,0.2922634536135121,4.756192540455245,1.106719368634462,686.608598275408,18.872426533864157,665.1645985679327,1.0322386365023684,638.9286524392536,18.328328275221537,617.5767474793995,1.0345736866664759,3.6408916282808628,0.2880243473621309,3.1889146268028403,1.141733804247738,659.0886294806862,23.043834895543995,603.799062639616,1.091569481077632,185.8967185870856,28.708000683408443,152.39183183694905,1.2198601220699608,3.858464636722021,0.12733100926313232,3.7444583017791486,1.0304466830058445,3.981547508640124,0.1861787045464307,3.6685399273017354,1.085322113849422,0.9706743413524485,0.04532754802236392,1.0225161862394652,0.9492997317942938,0.7997120674874891,0.05408267912335378,0.7896748765812717,1.0127105359482518,0.6037983524436704,0.03771727148602885,0.5834907310231353,1.0348036744044353,5.267209203891372,0.031776746102358366,4.090399555492192,3.8571350955885686
0-3,NGTS: Tiller-Flotten,TILC88,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,25.432441985442072,1.221088169804904,25.0,1895.2201992201701,759.1799321267026,23.3490542595029,732.2303240609594,1.0368048238104648,846.5015873863326,24.593614135172274,816.2353361694474,1.0370803000993847,4.64976084721843,0.4320988773336184,4.756192540455245,0.9776225011221628,687.5720886585038,20.472647966797677,665.1645985679327,1.0336871356936514,639.9075284644942,19.856013550558078,617.5767474793995,1.0361587139998978,3.0243957249186155,0.44830403098972516,3.1889146268028403,0.9484091231225061,633.209213507228,20.864518301699512,603.799062639616,1.0487085069974111,158.9294987278288,22.38130346396901,152.39183183694905,1.0429003760377045,3.866632709664586,0.12267003999288013,3.7444583017791486,1.0326280593984414,3.827365832969248,0.16202296062410146,3.6685399273017354,1.0432940376321136,1.0112948604939331,0.03623315003619111,1.0225161862394652,0.989025772015599,0.7350589611411935,0.07252209898549745,0.7896748765812717,0.9308374660765123,0.5499354233295576,0.055741635833697366,0.5834907310231353,0.9424921324204424,5.110227830156177,0.028070044568246997,3.9684912513996564,3.8630444519099223
0-3,NGTS: Tiller-Flotten,TILC89,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,39.32847661047054,15.383992274535252,35.0,2930.749761245397,747.6044857142858,44.0138466503904,732.2303240609594,1.020996346570381,835.066640192,45.352393845688425,816.2353361694474,1.0230709247542835,6.022295154185021,0.38932828462129027,4.756192540455245,1.2662008745357876,688.6783817142857,27.038370379317026,665.1645985679327,1.0353503226073322,641.0499313972131,26.38768787854286,617.5767474793995,1.038008529326303,4.3940283284360975,0.3896775938536082,3.1889146268028403,1.3779071698891754,622.0497082835798,42.32808353373062,603.799062639616,1.0302263563712368,146.38825847771432,41.87086908766916,152.39183183694905,0.9606043625378936,3.877485322659504,0.12430344719447743,3.7444583017791486,1.0355263726176758,3.7632742406994413,0.2526133615590677,3.6685399273017354,1.0258234380094056,1.0362228202510768,0.09690652473158565,1.0225161862394652,1.013404808839282,0.9743385023002521,0.11104979057750212,0.7896748765812717,1.2338476646470533,0.7236604512903302,0.0654946275833764,0.5834907310231353,1.2402261301073472,5.041196435224869,0.03635586838455097,3.914882978742968,3.86994100041854
0-3,NGTS: Tiller-Flotten,TILC90,12.100000000000001,213.30564533505725,47.65714285714285,165.6485024779144,0.4788323076923078,50.8304240886922,9.505857435410805,50.0,3787.8724553057286,791.2180134889529,28.01129262901366,732.2303240609594,1.0805589272796665,879.687957756241,29.120033573446584,816.2353361694474,1.077738145820265,3.3509141245572467,0.34176500585263647,4.756192540455245,0.7045371052696091,696.6137343880949,25.412063726380904,665.1645985679327,1.0472802309200921,648.7465275157323,24.954522487649783,617.5767474793995,1.0504711036539998,1.7030979446672863,0.3515069997791687,3.1889146268028403,0.5340682156721103,664.8150911975191,26.00103143596378,603.799062639616,1.1010535330928812,183.0742233681459,30.21532344920595,152.39183183694905,1.2013388195505474,3.8874448178966445,0.1549802688680406,3.7444583017791486,1.038186168624059,3.9846551964165453,0.18239312439062388,3.6685399273017354,1.0861692322774628,0.9769218546290523,0.045277435139943104,1.0225161862394652,0.9554096725078786,0.5046835999873684,0.05437181471125244,0.7896748765812717,0.6391030219579583,0.3812162483969736,0.04023404325195242,0.5834907310231353,0.6533372822024459,5.31056993934206,0.020229063797326013,4.124072555015788,3.9164044214781137
0-4,NGTS: Tiller-Flotten,TILC44,13.75,242.67214393449692,51.42857142857144,191.24357250592544,0.5311500000000001,15.102610617158398,2.032634486319183,15.0,1014.5884145321352,759.5594645789826,23.707242308062263,780.7029239930524,0.9729174071669571,848.6484356916931,24.551541252959215,871.5124475927206,0.9737651344347609,5.4811062225015705,0.4260751015050816,4.869369480808152,1.125629559248786,701.4879615174065,23.799203328970716,715.945786063197,0.9798059785709607,650.245899900651,23.28841025437839,664.5630861110011,0.9784562421392772,3.829481636753919,0.428270296644928,3.188085717179302,1.201185280595937,607.4444395224514,19.62990040334406,629.4074769132737,0.9651052168961624,147.1604741742868,27.864344255665593,156.25353525628992,0.941805725757894,3.4254692696626505,0.1258561632632264,3.482813415180581,0.9835351083500529,3.2001987614933984,0.11233146206079721,3.3009583075911535,0.9694756683639293,1.071338186025367,0.046717799131129716,1.0561316749263716,1.0143983098509526,0.9023890964777594,0.06530410729454739,0.7771195986181565,1.1611971929190208,0.6458405320352947,0.046707982287936455,0.5599348224759774,1.1534209092041294,4.437526577084826,0.02866034215258003,3.497098686039399,3.4000928312532124
0-4,NGTS: Tiller-Flotten,TILC50,13.75,242.67214393449692,51.42857142857144,191.24357250592544,0.5311500000000001,52.32476163459066,7.486513260697887,65.0,3515.1602787995284,830.8065419501133,28.550918532787115,780.7029239930524,1.0641775717974726,927.0916651455027,30.89759194315783,871.5124475927206,1.0637732917140796,3.9333333333333322,0.34091380468121585,4.869369480808152,0.8077705643073383,758.1505763416479,27.805159246246426,715.945786063197,1.0589497013601048,706.6217591512795,27.0641364812426,664.5630861110011,1.0632877057412327,2.1385140650890833,0.36065601026206023,3.188085717179302,0.6707831140064703,683.6300505427384,23.99742747348992,629.4074769132737,1.0861486010547283,168.94108880385485,23.04618478896839,156.25353525628992,1.08119850553624,3.6827956784466163,0.10373242265882658,3.482813415180581,1.0574197464596782,3.5628143725483485,0.07672601425270315,3.3009583075911535,1.079327286368631,1.034028574060139,0.03273556026902371,1.0561316749263716,0.9790716428727757,0.5758568874164675,0.052121683573166426,0.7771195986181565,0.7410144956328903,0.42458142277546373,0.038112516591107544,0.5599348224759774,0.7582693658844184,4.847701039033758,0.020567140018321207,3.8203464563932283,3.694878472997495
0-4,NGTS: Tiller-Flotten,TILC51,13.75,242.67214393449692,51.42857142857144,191.24357250592544,0.5311500000000001,51.704626533353135,8.025298116155993,50.0,3473.4998066394714,814.4484137931034,32.147662112373276,780.7029239930524,1.043224495211896,909.5895324597702,34.3350795503771,871.5124475927206,1.0436908101223632,5.075310344827586,0.3841525988243631,4.869369480808152,1.042293127443115,749.1426666666666,24.464778346748936,715.945786063197,1.046367869257267,697.6900610837438,23.70880180469036,664.5630861110011,1.0498477505974648,3.3031775896748763,0.38726512465713947,3.188085717179302,1.0361006204680732,666.7279871459629,27.85730967537654,629.4074769132737,1.0592946725318795,160.44686579310346,23.586597899344756,156.25353525628992,1.0268367082379004,3.6467152962495137,0.09707771206020988,3.482813415180581,1.0470601957470738,3.4840554623579054,0.09868981800524752,3.3009583075911535,1.0554678786295746,1.0472736196165846,0.033453038565378145,1.0561316749263716,0.9916127358736736,0.7623045398823988,0.06325814120603061,0.7771195986181565,0.980935934749167,0.5585788014860181,0.045019617021624915,0.5599348224759774,0.9975782520830495,4.756183544059175,0.0265384623301279,3.748223911127148,3.648175214161128
0-4,NGTS: Tiller-Flotten,TILC52,13.75,242.67214393449692,51.42857142857144,191.24357250592544,0.5311500000000001,52.735267006374976,7.650855922849687,50.0,3542.7378946749177,831.6591666666667,32.1026122920273,780.7029239930524,1.0652696962027361,926.5745569444443,32.98207893056734,871.5124475927206,1.0631799459707265,6.035694444444443,0.4247738822953302,4.869369480808152,1.2395227900107346,747.3652777777777,24.27494226862469,715.945786063197,1.0438852945658754,696.0452142857143,23.745187836044757,664.5630861110011,1.0473726706052024,4.26773960015873,0.43779571107039683,3.188085717179302,1.3386527147503002,684.7565826177906,28.79086352825414,629.4074769132737,1.0879384305632318,179.20927916666668,33.93442945831931,156.25353525628992,1.1469134370158367,3.6563569363322617,0.12823195825122527,3.482813415180581,1.0498285438993815,3.596985277725488,0.1516267060310149,3.3009583075911535,1.0896790999915287,1.0181400982266358,0.05242273919567514,1.0561316749263716,0.964027613599995,0.8829484019161552,0.07286950258938477,0.7771195986181565,1.1361808446038155,0.6520358223902954,0.049325952849118754,0.5599348224759774,1.1644852154524994,4.844997114429744,0.0315602473084811,3.818215564100959,3.639574418973732
0-4,NGTS: Tiller-Flotten,TILC53,13.75,242.67214393449692,51.42857142857144,191.24357250592544,0.5311500000000001,34.70635454345648,14.49571684618002,30.0,2331.5614845045275,798.4265679804272,40.217395084596795,780.7029239930524,1.0227021616580143,890.6107571591161,40.747108560509375,871.5124475927206,1.0219139836948383,3.7877250692520774,0.4057694940666567,4.869369480808152,0.7778676652451195,725.8597573125116,23.15484050766603,715.945786063197,1.0138473770532668,674.7969604945396,22.609331443383496,664.5630861110011,1.0153994024004955,2.073740789595947,0.4145267876292055,3.188085717179302,0.6504658197931751,650.8174866523758,37.65883787916634,629.4074769132737,1.0340161350546717,164.75099984660457,42.31645275528394,156.25353525628992,1.054382542938161,3.577918045957995,0.12213703146052166,3.482813415180581,1.0273068406027381,3.4508421664169484,0.20181959794452284,3.3009583075911535,1.0454061653796445,1.0413040533374278,0.0875974328340038,1.0561316749263716,0.9859604422999836,0.5839858380589109,0.07281544522578266,0.7771195986181565,0.7514748554756971,0.4258843479256669,0.04711314604662614,0.5599348224759774,0.7605962887652667,4.656944782452867,0.01980576402971514,3.670016437484121,3.5284687043462957
