unit,site,position,d_avg,sigma_v0,u0,sigma_v0_eff,cv,rate_avg,rate_std,rate_desired,V,qc_value_avg,qc_value_std,qc_value_ref,qc_k,qt_value_avg,qt_value_std,qt_value_ref,qt_k,fs_value_avg,fs_value_std,fs_value_ref,fs_k,u_value_avg,u_value_std,u_value_ref,u_k,du_value_avg,du_value_std,du_value_ref,du_k,du_k_star,ft_value_avg,ft_value_std,ft_value_ref,ft_k,qn_value_avg,qn_value_std,qn_value_ref,qn_k,qe_value_avg,qe_value_std,qe_value_ref,qe_k,du_sig_v0_eff_value_avg,du_sig_v0_eff_value_std,du_sig_v0_eff_value_ref,du_sig_v0_eff_k,Qt__value_avg,Qt__value_std,Qt__value_ref,Qt__k,Bq__value_avg,Bq__value_std,Bq__value_ref,Bq__k,Bq__k1,Fr__value_avg,Fr__value_std,Fr__value_ref,Fr__k,Rf__value_avg,Rf__value_std,Rf__value_ref,Rf__k,qt_sigma_v0_eff,fs_sigma_v0_eff,qt_sigma_v0,du_sigma_v0_eff
0-0,NGTS: Tiller-Flotten,TILC65,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,21.46947626034406,4.388109802649245,20.0,2226.5060335492535,680.3499999999999,15.089980119271223,675.7033495082964,1.0068767610743456,746.2023222222222,14.948706977678954,741.9936462633099,1.0056721185957687,6.0777777777777775,0.8127836636834044,7.110200387148915,0.8547969743247809,518.5222222222224,20.930627626507146,520.6987709675569,0.9958199464514,480.56920634920635,20.923612762270412,482.7372027525149,0.9955089510587813,0.6139598381925284,4.857131993650793,0.826455940176253,5.880154307142806,0.8260211790276801,608.7510428418802,17.067053160059896,604.4904923938324,1.0070481678399534,227.6800999999999,25.285016857123058,220.129080124962,1.0343026912698283,4.835316938757767,0.26529421922354224,4.854018260126853,0.9961472494813818,6.128698855082254,0.33880943544208103,6.0815697476938,1.0077494971436158,0.7900242816711618,0.040280044536276156,0.8040146747853136,0.9825993311404577,0.9922448562588235,0.9989069031834337,0.1320015232924362,1.1795951094455785,0.8468218418207327,0.8146879395539091,0.10800417627505164,0.9605055999358351,0.8481865588376922,7.504901328233494,0.0611270176449125,5.4320015458111195,4.833306420566468
0-0,NGTS: Tiller-Flotten,TILC66,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,21.002437863861076,5.434094241558109,20.0,2178.071512135741,679.3108108108107,20.742537359237005,675.7033495082964,1.0053388240640504,744.0729162162163,19.705190157712995,741.9936462633099,1.0028022746062284,7.908108108108106,0.3899954111846309,7.110200387148915,1.1122201453564293,509.93783783783795,23.76602561858911,520.6987709675569,0.9793336690429995,471.9881853281854,23.302953555674943,482.7372027525149,0.9777331903092619,0.6029970003577537,6.709258117374517,0.38431378747528633,5.880154307142806,1.1410003491276706,606.64712013167,21.38288315752281,604.4904923938324,1.0035676785077252,234.13507837837838,34.81043599385444,220.129080124962,1.0636262971047057,4.742762168638982,0.10920448612122557,4.854018260126853,0.9770795894193929,6.108847865233659,0.3658221926976497,6.0815697476938,1.0044853744463267,0.7795609069066418,0.05537486589221018,0.8040146747853136,0.9695854209561519,0.9864448065636817,1.3052282760547196,0.07944754951895146,1.1795951094455785,1.10650533017909,1.0635772922522666,0.05968132075598625,0.9605055999358351,1.1073098296598345,7.483484908735857,0.07953549496818645,5.416500472748473,4.747003129702303
0-0,NGTS: Tiller-Flotten,TILC69,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,5.488262069051755,0.29364630351327475,5.0,569.163796185097,630.0166666666667,16.914975284903207,675.7033495082964,0.9323864786597913,694.0694694444443,17.475952925994168,741.9936462633099,0.9354116075518808,6.938888888888887,0.4608432957197886,7.110200387148915,0.975906234855257,504.3527777777779,13.650711949506356,520.6987709675569,0.968607582538739,466.39468253968255,13.693096149354067,482.7372027525149,0.9661461347506488,0.5958509202061611,5.754246395238095,0.4615985946834249,5.880154307142806,0.9785876517301991,556.5798567307692,18.28719793615635,604.4904923938324,0.9207421187497373,189.71669166666663,17.78132907347182,220.129080124962,0.8618429312427464,4.691635180524336,0.22124057423775811,4.854018260126853,0.9665466689863104,5.600202322942508,0.30096609873831015,6.0815697476938,0.9208481617868755,0.8385592936161043,0.02914361103943906,0.8040146747853136,1.0429651596098226,1.0191487460238657,1.2465012244990374,0.06861612918439151,1.1795951094455785,1.0567195595486196,0.9994532938854065,0.056855520414584665,0.9605055999358351,1.0405491586432951,6.980577154474048,0.06978760972440191,5.052498925083414,4.690746689248059
0-0,NGTS: Tiller-Flotten,TILC72,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,50.786727584637234,8.42056673393769,65.0,5266.870696807813,712.0249999999999,25.807302745540806,675.7033495082964,1.0537538411170146,767.7291843749999,25.697055849906047,741.9936462633099,1.0346843106289314,10.728125,1.5990689429711904,7.110200387148915,1.508835815568599,438.615625,69.05848567235871,520.6987709675569,0.8423596318173925,400.655625,68.59027713786533,482.7372027525149,0.829966330988176,0.5118648041655417,9.7104597125,1.5375222130154522,5.880154307142806,1.651395389523095,630.2252166266024,25.557694853315525,604.4904923938324,1.0425725872558531,329.1135593749999,69.77428516544823,220.129080124962,1.4950935114441493,4.007884472433299,0.5792745008708362,4.854018260126853,0.8256838474127534,6.338453901167586,0.33876943832040257,6.0815697476938,1.042239777579004,0.6367137996639607,0.1118499106168379,0.8040146747853136,0.7919181323823159,0.9072619100832633,1.7033133675321308,0.2573886155905516,1.1795951094455785,1.443981374535119,1.397539570923271,0.2087202955449276,0.9605055999358351,1.45500408432458,7.721406921357297,0.10789770704838103,5.588706966054409,4.029578631264644
0-0,NGTS: Tiller-Flotten,TILC74,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,15.434333650365662,2.243419156790267,15.0,1600.6276343045133,687.7,17.93822733717014,675.7033495082964,1.017754315559385,751.7531555555555,18.246020730840037,741.9936462633099,1.0131530901125565,5.122222222222224,0.5452375176171231,7.110200387148915,0.7204047626393494,504.35555555555555,11.405418898353169,520.6987709675569,0.9686129172503469,466.3999999999999,11.342421846031453,482.7372027525149,0.9661571499785763,0.5958577136232859,3.937566222222223,0.555389627871589,5.880154307142806,0.6696365463469451,614.282709508547,19.116097762070773,604.4904923938324,1.016199125111028,247.39760000000004,18.941625561973296,220.129080124962,1.1238751366223778,4.691619651232451,0.1844709577832167,4.854018260126853,0.9665434697210723,6.181784870256078,0.3245726040335198,6.0815697476938,1.0164784959673085,0.7598628988306115,0.02648861494283281,0.8040146747853136,0.9450858580827627,0.9755258221721748,0.8344059270130448,0.08989318970648578,1.1795951094455785,0.7073663838816896,0.6818636302283031,0.07507107680336367,0.9605055999358351,0.7099007338154549,7.560728622273635,0.05151655417605973,5.472408998789036,4.690800169401913
0-0,NGTS: Tiller-Flotten,TILC75,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,5.525224443421978,0.2584495075698464,5.0,572.9970033184081,645.7166666666667,20.77361440759773,675.7033495082964,0.9556215270155894,711.5887444444443,21.4875196335304,741.9936462633099,0.959022692482631,5.9444444444444455,0.31220047373838067,7.110200387148915,0.8360445726942557,518.6777777777778,12.083347381856452,520.6987709675569,0.9961186903014506,480.72730158730167,12.245560414347151,482.7372027525149,0.9958364485816444,0.6141618156091369,4.723397098412699,0.3025882748000466,5.880154307142806,0.8032777460746295,574.1566317307692,23.180492386503435,604.4904923938324,0.9498191269428596,192.91096666666658,18.75140805910018,220.129080124962,0.8763538491014257,4.839231711097439,0.23642339909456078,4.854018260126853,0.9969537508437334,5.78207532033701,0.3742860289607531,6.0815697476938,0.9507537626333461,0.8381855532322323,0.028631915324383705,0.8040146747853136,1.0425003168705136,1.0189415745473274,1.0350485193187622,0.02476501949470475,1.1795951094455785,0.8774608431576537,0.834995659615633,0.025553100158941702,0.9605055999358351,0.8693292987270594,7.156776593019929,0.05978602274228189,5.180030997883839,4.834896457379588
0-0,NGTS: Tiller-Flotten,TILC77,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,52.323911711670156,7.540978494693875,65.0,5426.285378936631,732.02,22.550955633852848,675.7033495082964,1.0833452291344785,795.9035400000001,20.47647292257791,741.9936462633099,1.0726554654587424,10.579999999999997,0.5256107558513876,7.110200387148915,1.4880030693821866,503.0200000000001,45.78113439689614,520.6987709675569,0.9660479879091969,465.07104761904765,45.33052205208693,482.7372027525149,0.963404197909884,0.5941598865923502,9.398719539047617,0.4857040574679339,5.880154307142806,1.5983797444959396,658.4828842307693,22.697095800143977,604.4904923938324,1.0893188437474386,292.88354000000004,54.33092392259124,220.129080124962,1.3305081719949816,4.667128639336412,0.3329444621416366,4.854018260126853,0.961497956790637,6.632285329850366,0.40720845021500196,6.0815697476938,1.090554841102563,0.7079883319256801,0.08079475796425227,0.8040146747853136,0.8805664301024427,0.9467707529202549,1.6082865013802146,0.08991757274971313,1.1795951094455785,1.3634224900577327,1.3298839829023807,0.06807905359092639,0.9605055999358351,1.3845666105343075,8.004769425942504,0.10640794552373979,5.793803008708718,4.677434281636695
0-0,NGTS: Tiller-Flotten,TILC78,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,52.914454102884484,7.614930791693023,50.0,5487.527962647624,729.5166666666667,21.586795089179304,675.7033495082964,1.0796404475388939,800.791536111111,22.542125667565166,741.9936462633099,1.0792431177058026,8.138888888888891,1.0531112048955429,7.110200387148915,1.1446778495299856,561.2194444444444,20.278461746455747,520.6987709675569,1.07781979857873,523.2664285714286,20.422808681858196,482.7372027525149,1.0839571211578898,0.668508442848186,6.809792160317461,1.0539718142474328,5.880154307142806,1.1580975268022125,663.3402567307692,24.256445418447072,604.4904923938324,1.0973543257957405,239.57209166666655,23.134142628427526,220.129080124962,1.0883255021584028,5.267115744855143,0.3120210665740797,4.854018260126853,1.085104229648591,6.678663245468779,0.410822648456766,6.0815697476938,1.098180818858717,0.7893944201482267,0.03142979057879472,0.8040146747853136,0.9818159355847692,0.9918957119133042,1.2265243620902921,0.14766080035620605,1.1795951094455785,1.0397842041467693,1.0160122272578156,0.1251972695987006,0.9605055999358351,1.0577889679411432,8.05393025996059,0.08185656384807755,5.82938531881518,5.26273210074012
0-0,NGTS: Tiller-Flotten,TILC79,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,33.281219000875936,16.35914501923599,30.0,3451.450515641821,683.4421052631578,39.015648895356875,675.7033495082964,1.0114528894380839,751.0268263157894,39.47186668441798,741.9936462633099,1.012174201353301,9.360526315789471,0.9658755160295628,7.110200387148915,1.316492617100895,532.1631578947369,23.47913318866055,520.6987709675569,1.0220173112870554,494.2203007518797,23.52958359838562,482.7372027525149,1.0237874726329137,0.631400039520214,8.105206751879697,0.9736307403379142,5.880154307142806,1.3784003494660082,613.6524091430499,40.23830450011004,604.4904923938324,1.0151564282060674,218.86366842105258,41.92062339154618,220.129080124962,0.9942515014227512,4.976706468370831,0.30510362728050316,4.854018260126853,1.0252755967672795,6.181591064228004,0.5005398086512614,6.0815697476938,1.016446628203538,0.809624571463869,0.07808732027047272,0.8040146747853136,1.0069773560787971,1.0031096735281397,1.5353793290117934,0.2209673175946581,1.1795951094455785,1.3016155430937968,1.2514548931046072,0.16146228786893357,0.9605055999358351,1.3029126464106076,7.553423593712451,0.09414313556560104,5.467121663925983,4.970601780636326
0-0,NGTS: Tiller-Flotten,TILC81,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,10.159351918094945,0.0024924126864687797,10.0,1053.5822145027996,644.4333333333334,22.175261491631264,675.7033495082964,0.9537222714705826,709.2221481481482,21.80731190356884,741.9936462633099,0.95583318229179,6.38148148148148,0.42603863243106355,7.110200387148915,0.8975107780387551,510.14814814814815,17.222301871580065,520.6987709675569,0.979737569190333,472.1688888888889,17.175807052252186,482.7372027525149,0.9781075214353344,0.6032278614437837,5.182172503703703,0.450550258503894,5.880154307142806,0.8812987267032698,571.5723710826211,22.529716797685605,604.4904923938324,0.9455440214107375,199.074,29.35856718234054,220.129080124962,0.9043512101490202,4.742764136285506,0.2353922206892292,4.854018260126853,0.9770799947838598,5.7437324651837445,0.3375698839409679,6.0815697476938,0.9444489997606017,0.8274919813440452,0.046373935091306516,0.8040146747853136,1.029200097081562,1.013013922163092,1.1161188643332944,0.053511088898501195,1.1795951094455785,0.9461881075938687,0.8994474996098397,0.047416183898155585,0.9605055999358351,0.93643129167589,7.132974641245547,0.06418150603423779,5.162803291192298,4.748820548855733
0-0,NGTS: Tiller-Flotten,TILC85,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,19.895826906998813,4.181421755849619,20.0,2063.3097013506067,688.8333333333334,22.48515559702051,675.7033495082964,1.019431580196534,754.2503277777778,22.36173438296387,741.9936462633099,1.0165185801471384,7.366666666666666,1.0770329614269007,7.110200387148915,1.036070190086526,515.0944444444444,16.522962884093584,520.6987709675569,0.9892369123270666,477.14396825396824,16.497991415954107,482.7372027525149,0.9884135002095247,0.6095838636212506,6.154720987301587,1.0823100161575108,5.880154307142806,1.046693788260838,616.8182150641026,21.26530443169229,604.4904923938324,1.0203935757888456,239.1558833333334,27.963664699774004,220.129080124962,1.0864347554515303,4.80159094249024,0.22980984887642908,4.854018260126853,0.9891991923336433,6.205798853741236,0.2618386221004771,6.0815697476938,1.0204271448328854,0.7744758797056756,0.03806793375333303,0.8040146747853136,0.9632608756954275,0.9836260782728093,1.1943290896850771,0.17361622974498198,1.1795951094455785,1.012490709838924,0.9766865775968034,0.1428124672661,0.9605055999358351,1.0168463126732934,7.585843836431066,0.07408996837034183,5.49058723673779,4.798857219371389
0-0,NGTS: Tiller-Flotten,TILC87,7.850000000000001,137.3715224358975,37.942857142857136,99.42866529304037,0.34407461538461537,37.235727922267124,16.841778441605644,35.0,3861.555441650888,710.5526315789474,49.51872977306616,675.7033495082964,1.0515748251004091,777.181844736842,49.192312250999535,741.9936462633099,1.0474238541674048,8.189473684210526,0.622722999027662,7.110200387148915,1.1517922475170048,524.6394736842105,19.403371105282385,520.6987709675569,1.0075681045095057,486.6966165413536,19.17734521897658,482.7372027525149,1.0082020067362998,0.6217880213561752,6.953264278195489,0.6112615114514994,5.880154307142806,1.1824969065436162,639.8074275641026,48.99029867143776,604.4904923938324,1.0584243021431359,252.54237105263158,54.79296333963783,220.129080124962,1.1472467468145022,4.897140917277813,0.18675560021223594,4.854018260126853,1.0088839091326025,6.441333695213837,0.5397675358363494,6.0815697476938,1.0591564287586217,0.7688238400177836,0.11210409770114452,0.8040146747853136,0.9562311038950544,0.9804930440647786,1.2931190013923803,0.20290240142889013,1.1795951094455785,1.096239710590322,1.0603412261194876,0.1346440566585482,0.9605055999358351,1.10394070184528,7.816476691568762,0.0823653184931545,5.657517882569169,4.894932614321441
